HighestModule	HigherModule	Module	KO
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00884 Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2 (2)  (complete 2/2)	K03644
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00884 Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2 (2)  (complete 2/2)	K23750
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K00287
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K00796
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K00950
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K01077
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K01113
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K01495
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K01633
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K08310
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K09007
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K11754
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K13939
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K13940
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K13941
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K13998
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K19965
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K20457
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00126 Tetrahydrofolate biosynthesis, GTP => THF (17)  (complete 5/5)	K22391
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K00287
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K01633
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K13941
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K14652
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K22099
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00840 Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF (6)  (complete 6/6)	K22100
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00841 Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF (5)  (complete 5/5)	K01495
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00841 Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF (5)  (complete 5/5)	K11754
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00841 Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF (5)  (complete 5/5)	K13941
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00841 Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF (5)  (complete 5/5)	K13998
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00841 Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF (5)  (complete 5/5)	K22101
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00842 Tetrahydrobiopterin biosynthesis, GTP => BH4 (3)  (complete 3/3)	K00072
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00842 Tetrahydrobiopterin biosynthesis, GTP => BH4 (3)  (complete 3/3)	K01495
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00842 Tetrahydrobiopterin biosynthesis, GTP => BH4 (3)  (complete 3/3)	K01737
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00843 L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 (3)  (complete 3/3)	K01495
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00843 L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 (3)  (complete 3/3)	K01737
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00843 L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4 (3)  (complete 3/3)	K17745
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03635
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03637
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03638
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03639
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03750
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K03831
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K15376
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K20967
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00880 Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor (9)  (complete 3/3)	K21142
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00140 C1-unit interconversion, prokaryotes (5)  (complete 3/3)	K00300
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00140 C1-unit interconversion, prokaryotes (5)  (complete 3/3)	K00600
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00140 C1-unit interconversion, prokaryotes (5)  (complete 3/3)	K01491
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00140 C1-unit interconversion, prokaryotes (5)  (complete 3/3)	K01500
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00140 C1-unit interconversion, prokaryotes (5)  (complete 3/3)	K01938
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00141 C1-unit interconversion, eukaryotes (4)  (complete 2/2)	K00288
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00141 C1-unit interconversion, eukaryotes (4)  (complete 2/2)	K00600
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00141 C1-unit interconversion, eukaryotes (4)  (complete 2/2)	K13402
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00141 C1-unit interconversion, eukaryotes (4)  (complete 2/2)	K13403
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K00589
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K01698
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K01719
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K01749
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K01845
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K02302
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K02303
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K02304
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K02492
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K02496
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K03794
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K13542
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K13543
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00846 Siroheme biosynthesis, glutamyl-tRNA => siroheme (14)  (complete 6/6)	K24866
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K00228
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K00231
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K00643
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K01599
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K01698
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K01719
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K01749
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00868 Heme biosynthesis, animals and fungi, glycine => heme (8)  (complete 8/8)	K01772
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K00228
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K00230
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K00231
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01599
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01698
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01719
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01749
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01772
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01845
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K01885
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K02492
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K02495
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K08973
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K13542
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00121 Heme biosynthesis, plants and bacteria, glutamate => heme (15)  (complete 10/10)	K13543
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K00231
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K00435
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01599
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01698
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01719
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01749
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01772
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K01845
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K02492
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00926 Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme (10)  (complete 9/9)	K13542
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00847 Heme biosynthesis, archaea, siroheme => heme (4)  (complete 3/3)	K22225
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00847 Heme biosynthesis, archaea, siroheme => heme (4)  (complete 3/3)	K22226
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00847 Heme biosynthesis, archaea, siroheme => heme (4)  (complete 3/3)	K22227
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00847 Heme biosynthesis, archaea, siroheme => heme (4)  (complete 3/3)	K25033
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K00595
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02188
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02189
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02190
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02191
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02224
Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	M00924 Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide (21)  (complete 11/11)	K02302
